t,x
311,1.2089513076082756
312,1.2558325779828827
313,1.2753608964711325
314,1.1929097588653572
315,1.1653469309525213
316,1.1503301028054576
317,1.1787812637067807
318,1.1724137051254413
319,1.120509369191007
320,1.1903502850697567
321,1.223557233014008
322,1.2262658302480807
323,1.2678892246768172
324,1.2019881498671123
325,1.2239924416452763
326,1.1962373881862265
327,1.2197498719583217
328,1.2109613904368854
329,1.230896854625877
330,1.2766743287630313
331,1.2633998058966638
332,1.2923588931353083
333,1.228990398745752
334,1.1927074946758915
335,1.2499938198572693
336,1.2550995922250854
337,1.1623634415029946
338,1.1071229693729594
339,1.102384453979618
340,1.1405816018445711
341,1.137567026312799
342,1.1638181908193317
343,1.2013751422222345
344,1.263852594986144
345,1.254289248295402
346,1.2416679349721662
347,1.1625935755735166
348,1.1658681109291469
349,1.1420139807402008
350,1.1040069163130464
351,1.1002842712698417
352,1.1445656927861139
353,1.0656152538449757
354,1.053852445710018
355,1.0642772978653916
356,1.0339296068188946
357,1.053629944016918
358,1.0758540388910962
359,1.0794336141556995
360,0.9855377978802425
361,1.095414129639267
362,1.091150856788488
363,1.1213701192402372
364,1.1347280429398945
365,1.1772046035638075
366,1.2079162807126358
367,1.1944698581295174
368,1.2059377215190799
369,1.163277556185202
370,1.196797521826814
371,1.1744617722521593
372,1.2693891489941111
373,1.1907921452286463
374,1.1689403528590434
375,1.2007065708477003
376,1.2168164857673132
377,1.187210452524476
378,1.1443976150799953
379,1.1509490060811878
380,1.1506377304478668
381,1.0793122616613933
382,1.0854399687400142
383,1.0975058569769311
384,1.1083311579056732
385,1.0693518366524861
386,1.0935752185124752
387,1.1527638844057335
388,1.1711290770801956
389,1.1242622612386424
390,1.1090522195287387
391,1.126074805013846
392,1.1022867254089033
393,1.019552367825178
394,1.0615763672106577
395,1.033880822785971
396,1.0172838409786489
397,1.0841341758583167
398,1.0576881079554594
399,1.0971432106507113
400,1.0505717839759683
401,1.0422582721982256
402,1.045437852358415
403,1.0047203527266484
404,0.9862063764969987
405,0.9920684940717295
406,1.0258841988139318
407,0.966391419723552
408,0.9594005484771644
409,0.9966099454401192
410,0.9820134240670211
411,0.9981316128925358
412,1.0247638341962046
413,1.0420297333874609
414,1.0742883867532391
415,1.0743495649305397
416,1.0627693736606314
417,0.9624819194368082
418,0.9657403334465028
419,0.9899476023779751
420,1.0183632633073711
421,1.002827531959783
422,1.080904860143092
423,1.097034079555783
424,1.105948501563121
425,1.160200610635448
426,1.1309658963322526
427,1.1147090087669684
428,1.2134403153311017
429,1.2082319656470006
430,1.2684861841750699
431,1.1985143803345586
432,1.1868242079852316
433,1.1990570048327136
434,1.2069333500691244
435,1.1617582061832827
436,1.1619010134903855
437,1.1181645090851997
438,1.1492875122233284
439,1.1930711603057054
440,1.100552978505764
441,1.153649465440574
442,1.1040519572829803
443,1.1257137503407457
444,1.1542280343493008
445,1.1462298206158335
446,1.1210566866109628
447,1.1300973053620447
448,1.1494674037061803
449,1.185177973737598
450,1.1003391388350243
451,1.038564613610414
452,1.1020050649416901
453,1.147457610384179
454,1.1654052497384844
455,1.1930723695517464
456,1.2262405715380922
457,1.1127056387449374
458,1.1600739256929915
459,1.1401890004280937
460,1.1505037045277322
461,1.1389938197466445
462,1.1750511204144636
463,1.1593150077827858
464,1.1796333399842105
465,1.1617858317003005
466,1.1174444368991334
467,1.1685056918978356
468,1.1969310280392411
469,1.2619937222699655
470,1.2530446588028572
471,1.2876636829398398
472,1.351539989502138
473,1.3148153255448913
474,1.2426131524359971
475,1.2239773024908458
476,1.2085788334064982
477,1.2095203160312895
478,1.2727854616455105
479,1.2467165300393792
480,1.252062297041918
481,1.2327003547016155
482,1.2256611449554398
483,1.2311925387558933
484,1.2766429180174401
485,1.2679339417549373
486,1.28409143715719
487,1.3006236308902563
488,1.320141397732654
489,1.277026184245244
490,1.3284858162655835
491,1.2917400539680133
492,1.2717692055334504
493,1.3150487068425765
494,1.347490748401424
495,1.2791398139724128
496,1.2303027901036507
497,1.168406543867274
498,1.1744784937219033
499,1.1793270509257427
500,1.1917001122505353
501,1.2104042318433759
502,1.181005952444243
503,1.138909251816786
504,1.181165604931316
505,1.208844277695429
506,1.1433233568411652
507,1.140371710890251
508,1.1056102133351815
509,1.0261612793681496
510,1.0386892886087062
511,1.041741818533211
512,1.0439835805879454
513,1.0587014707957867
514,1.0995895098743962
515,1.111535591484131
516,1.0899069012376472
517,1.0647498746604491
518,1.0648400148702848
519,1.082599432528609
520,1.045605037747795
521,1.044256208308891
522,1.0890106566200508
523,1.0889596341918584
524,1.0653055527294288
525,1.0596082772301054
526,1.109750669351571
527,1.134889060562739
528,1.185834144845141
529,1.1885895628828826
530,1.2019246592869406
531,1.1751644769158538
532,1.1975717492722169
533,1.1733453226118193
534,1.1148803339550397
535,1.1228225678793906
536,1.2029682110400035
537,1.2304739171067955
538,1.2694907799265263
539,1.2712760345982725
540,1.23411931889685
541,1.2180029562824497
542,1.2009137486093868
543,1.1778489022646974
544,1.2039613731834793
545,1.1514317756016164
546,1.186308949099414
547,1.2180207342366347
548,1.1639145660342411
549,1.1886827123326147
550,1.2828067668418612
551,1.246080786587745
552,1.2703824974099804
553,1.2264030421590588
554,1.2637146316856027
555,1.261922127766205
556,1.3164530712398228
557,1.2385485960865075
558,1.2279345849430654
559,1.1995624232994335
560,1.1874946264315698
561,1.15934227081921
562,1.1255644291019486
563,1.1508415891478005
564,1.1076079309870461
565,1.170233330746798
566,1.1214215872233628
567,1.1278686443570567
568,1.1511596527721648
569,1.1748733054451195
570,1.1610224310122672
571,1.1636372091875873
572,1.2013000294443155
573,1.138684454891295
574,1.1086164100127913
575,1.12463691332718
576,1.1090363153314167
577,1.1670158651066673
578,1.192865983726869
579,1.1922544625780833
580,1.128506905868148
581,1.1314784645956038
582,1.1205425030716996
583,1.118909972309577
584,1.074214629304382
585,1.0991336746839533
586,1.0613227264239262
587,1.0577669015751847
588,1.078646961902281
589,1.05208231583715
590,1.081220665365275
591,1.0332177920541656
592,0.9271885653960819
593,0.9522625063935809
594,0.9927686851379802
595,0.9883183902798022
596,1.0154909015086768
597,0.9759787994726734
598,0.9779213691596608
599,0.9072902301988665
600,0.9605060827660532
601,1.0418643430673813
602,1.0909578870060783
603,1.0940454239779636
604,1.0967333774540706
605,1.0399686859852166
606,1.0777702144182142
607,1.0741564752706145
608,1.052862002355617
609,1.002173707589574
610,0.997087392128309
611,0.970076896329907
612,0.961210888786137
613,0.919473981533813
614,0.9932751014382469
615,0.9996152460980925
616,1.049542693341263
617,0.9513760072285553
618,0.9401226643252678
619,0.919822224068386
620,0.8772112533107482
621,0.9439875400054308
622,0.8941545462311772
623,0.9124393190338271
624,0.9524115473091663
625,0.9664253918517758
626,0.9384146443925226
627,0.9827518919779686
628,0.9966005940012705
629,0.9610165980627314
630,0.9124602977583353
631,1.002044346171938
632,0.9818097618069693
633,0.9146137334642831
634,0.9421174733541947
635,0.9612769838842368
636,0.9140911857401576
637,0.8425323854070556
638,0.8411699710061176
639,0.889963572267662
640,0.9208100171481742
641,0.9074225445391175
642,0.8800275179897881
643,0.895895367430922
644,0.9077980535669142
645,0.9389700168669074
646,0.9298380275355
647,0.9723428857332485
648,0.9461325228499448
649,0.9397193222188707
650,0.9760641954805714
651,1.022691655731052
652,0.9517457800251639
653,0.9629121843623112
654,0.9942422774816034
655,0.943182979271021
656,0.9691744253729961
657,0.9430593101776418
658,0.9906340057661907
659,1.019169378539736
660,1.0565924106244662
661,1.0670858583636922
662,1.1069017735151412
663,1.1654280707682816
664,1.24313599966405
665,1.2328735476102193
666,1.1350336311271612
667,1.137762316841522
668,1.1472541214485659
669,1.141592240522764
670,1.165308838644531
671,1.2048042827584708
672,1.1793611259294337
673,1.1654026090211278
674,1.1803765094504475
675,1.156077909965721
676,1.1595749785259681
677,1.0806630997607123
678,1.0405505753523105
679,0.9936103580833666
680,0.9664434247875446
681,0.9457108071101136
682,0.9678057936620426
683,1.0140964093621905
684,0.9917481552963606
685,0.9588643773690353
686,0.9241455625767809
687,0.9139700113122848
688,0.9105650639427947
689,0.935972544806647
690,0.9297677045205797
691,0.8531573942627882
692,0.8533301009570193
693,0.9046561279681283
694,0.9582100181210275
695,0.9335946938713849
696,0.8782880847900748
697,0.9815660712184269
698,0.9820963974765404
699,0.9852247214914005
700,1.0090666702099877
701,0.9513261940411659
702,0.9290714273085025
703,0.8739686692177325
704,0.8510228455042995
705,0.8595013114200383
706,0.8090477944141267
707,0.8340065856811361
708,0.8484102544673753
709,0.815834853615045
710,0.8266646403460088
711,0.8590039551155509
712,0.9055592249104625
713,0.9029624459581238
714,0.9050547379819177
715,0.9074881063951272
716,0.9711210022386755
717,1.0231425384499204
718,1.0631039804318647
719,1.057036096971606
720,1.0776147706010875
721,1.0985690029965824
722,1.0606803725549787
723,0.9970651580971257
724,1.029690492447831
725,0.9749633556359649
726,0.9820580006919856
727,0.9990943517709989
728,1.0285835193340043
729,1.042630901170094
730,1.019427879270852
731,1.0655387542610697
732,1.1404154780256448
733,1.1767357818616904
734,1.097038228751124
735,1.156882839649688
736,1.15442075629909
737,1.1753990513805581
738,1.1984514102362935
739,1.190520921220226
740,1.1842448638706173
741,1.2223552227491181
742,1.244168151071588
743,1.2745235547735732
744,1.3565756947704029
745,1.3567875815127624
746,1.3386799632518565
747,1.2270293229528852
748,1.3275082481667153
749,1.2868557255601043
750,1.3668224212992752
751,1.3535747506928038
752,1.389284679746912
753,1.3523851364630808
754,1.3472285185718313
755,1.3310815461761851
756,1.3016966716178766
757,1.2796440388985162
758,1.3061716794537463
759,1.2801876196041089
760,1.1846173139096925
761,1.1740901738619356
762,1.1939719869443262
763,1.2150213717385654
764,1.2338564519097113
765,1.158177135169001
766,1.172599843710182
767,1.2097390758167152
768,1.2555515666434278
769,1.23584706219679
770,1.214736934176045
771,1.2684542283577638
772,1.1893099321769665
773,1.1686903099709751
774,1.1857618671863934
775,1.1182493854923243
776,1.1320439360084695
777,1.2088393268295432
778,1.2035231736106622
779,1.1877959843459673
780,1.2037939374030486
781,1.1880135917982217
782,1.2175298998379487
783,1.2476009425638233
784,1.2380226252952846
785,1.1824569173360078
786,1.1272423523692807
787,1.105536770662668
788,1.1408173629908531
789,1.0635322947156816
790,0.993488633788758
791,0.9743162711909681
792,0.9971183546768096
793,0.9675274062525157
794,1.0100021932712726
795,1.0301451845862677
796,1.0297544347362586
797,1.0689513808052438
798,1.0896804572516634
799,1.0760894649062018
800,1.0902246844424366
801,1.1203440318260753
802,1.1370696126539093
803,1.1120692344001037
804,1.1492735177395
805,1.195784714284589
806,1.203044215479466
807,1.2042695779181058
808,1.1965770871504169
809,1.2791619071869385
810,1.2762972122227811
811,1.2564523004554369
812,1.1453120242685726
813,1.0834029779784924
814,1.0848507388401634
815,1.097587727505287
816,1.1124944276808688
817,1.148324863969069
818,1.1410270689133144
819,1.1906380679660094
820,1.1505003373155829
821,1.1024593231209854
822,1.056861612674791
823,1.0922086785314438
824,1.0930089172186255
825,1.1286770965380586
826,1.1198846542777678
827,1.0987130435992274
828,1.0877493505138656
829,1.0179878853803652
830,0.9778853124663391
831,0.9272335175166347
832,0.9758825947315839
833,0.9590178089357412
834,0.9975462141544434
835,1.0651539493592468
836,1.0628294283918434
837,1.0796208030118928
838,1.0143096347405687
839,0.9883065425846043
840,0.9975626497238891
841,1.016474097768071
842,0.9928063235616813
843,1.1071839659958376
844,1.0921374992532937
845,1.0988279612471492
846,1.1285837429738763
847,1.1294652508737193
848,1.105583845031514
849,1.1507787114549324
850,1.2156750967734136
851,1.2085873588558462
852,1.2259513995935936
853,1.214990390560818
854,1.2498243902237833
855,1.1936095479660203
856,1.2828714392262943
857,1.244283542194474
858,1.1766600884499525
859,1.160678820577413
860,1.1660108459893543
861,1.2299631762877947
862,1.2588785036589316
863,1.2534347813422988
864,1.1874239850656043
865,1.1498201334998142
866,1.1436393302530972
867,1.2465905978588505
868,1.1626229303878404
869,1.207164046861637
870,1.1811003807748375
871,1.245382376126828
872,1.1904075068236801
873,1.1928980916524616
874,1.1454146587604401
875,1.1822496427528304
876,1.239134716414229
877,1.3085299007212963
878,1.3221412269721282
879,1.3754076956868366
880,1.3954256745225597
881,1.3564266657678832
882,1.349170203371328
883,1.2852439693538615
884,1.2630471533607963
885,1.3001896949374043
886,1.3048339425838573
887,1.3054094549000952
888,1.2460765061080559
889,1.2124020557683555
890,1.1762779776918029
891,1.1901803620968796
892,1.1473280945676547
893,1.1703559229979374
894,1.1243248881587167
895,1.199677693158298
896,1.2139122669163938
897,1.1801667581163942
898,1.1875385996401333
899,1.1704669917324226
900,1.1839286516916163
901,1.191044247847641
902,1.1471624607385469
903,1.1160689723465158
904,1.1308006719164347
905,1.1981309783817193
906,1.2374854258895585
907,1.2040700081309708
908,1.2324604411271196
909,1.22268902891874
910,1.228052321860853
911,1.2311578738861813
912,1.3265017587559678
913,1.2579111023384837
914,1.2509331756181519
915,1.1696243278587894
916,1.191908316907072
917,1.2323697989551183
918,1.2823783935103377
919,1.1909966797675033
920,1.2041949433804622
921,1.2632701113476614
922,1.234983603267127
923,1.218367137536808
924,1.2107055604939896
925,1.2199510981518016
926,1.2401791806836882
927,1.284130425144854
928,1.2656830915885495
929,1.261483549544634
930,1.3495162310723243
931,1.3416527269340155
932,1.3254669561400338
933,1.2507686326578702
934,1.2407941710132684
935,1.2231039561004056
936,1.215925429651657
937,1.186980986129495
938,1.156589008942744
939,1.12756242656783
940,1.12097466986837
941,1.1781331139112976
942,1.2180160397605253
943,1.197456286816713
944,1.1260583239795932
945,1.094369849118442
946,1.080063496968071
947,1.0889201956716206
948,1.0667006309454439
949,1.1522532274962494
950,1.141519301092699
951,1.0939520553875135
952,1.0923276638552912
953,1.0562234344743056
954,1.0681472898574944
955,1.0827198483146325
956,1.1015304772666348
957,1.0402702376841755
958,1.0552764731343696
959,1.0734050582405454
960,1.021568390306685
961,1.0663991837581415
962,1.1030633836757862
963,1.1985756289787228
964,1.2007679686279793
965,1.1983355627713874
966,1.1981478189314487
967,1.1969065120388764
968,1.1190622999317204
969,1.0547744348275314
970,1.0574007615980707
971,1.039794145120941
972,1.048174523802686
973,0.9696707641869131
974,0.9167365796111879
975,0.8789060001772143
976,0.9233287510260699
977,0.8857784679453854
978,0.8590453496076393
979,0.8663537129395759
980,0.8578924634177763
981,0.8678080072469618
982,0.9645235754884396
983,0.9265284370636252
984,0.9207706078406922
985,0.9064293062567621
986,0.9728682898948041
987,0.9491122713882194
988,0.9526762923469988
989,0.9910507841780776
990,0.9557009576781318
991,1.0288282888189064
992,1.062323627136917
993,1.0248107781381184
994,1.0495454193327
995,1.0469143472208233
996,1.0654271720121475
997,1.0671639223547327
998,1.115251414305178
999,1.064006708157192
1000,1.0484931179903543
1001,1.0444600659732712
1002,1.010685847727782
1003,0.9758861570395763
1004,0.9821953689051324
1005,0.983934569149072
1006,0.8889834060446132
1007,0.9359723365059197
1008,0.952609515619469
1009,1.056146226533292
1010,1.0892344855084959
1011,1.0756250319290444
1012,1.1924317906000526
1013,1.3022659185585628
1014,1.236193485701484
1015,1.2466785200479444
1016,1.2286590103053197
1017,1.2287611736103716
1018,1.2304710307578468
1019,1.172402080103619
1020,1.182268317763442
1021,1.249770338629595
1022,1.2332454799025043
1023,1.218806176009036
1024,1.2684996903509937
1025,1.2920021574620402
1026,1.210284087899425
1027,1.214116805745022
1028,1.2745308272554503
1029,1.317875938802099
1030,1.314900081221774
1031,1.324451283356069
1032,1.2557321176025105
1033,1.2570078035885097
1034,1.207933613162063
1035,1.1845563389526501
1036,1.2192947565408376
1037,1.1675147177584035
1038,1.1770677911393612
1039,1.1922189848834954
1040,1.1909817288457953
1041,1.2605582436902654
1042,1.2083001016122232
1043,1.2274494872926558
1044,1.2166537037909364
1045,1.2002117466878395
1046,1.2145311997509158
1047,1.1679416539814418
1048,1.1142425334806956
1049,1.0973255472270018
1050,1.171241852816082
1051,1.1720190928781662
1052,1.1837535231429233
1053,1.173550656285091
1054,1.1907094317828328
1055,1.1493581160303303
1056,1.1960616128130181
1057,1.2156303039995413
1058,1.1774771757686906
1059,1.177639449323395
1060,1.204257864674545
1061,1.2219008497571
1062,1.274578842274716
1063,1.2367866900487179
1064,1.2730841650281113
1065,1.3014814679771611
1066,1.2777781422790175
1067,1.225019488531069
1068,1.1744968931708732
1069,1.191061621176398
1070,1.1848976133330076
1071,1.2533432790685797
1072,1.2643291629097078
1073,1.2375832950775243
1074,1.1881169996563836
1075,1.1617911474958194
1076,1.1748763259309327
1077,1.1550576569979216
1078,1.175556721481791
1079,1.160339818964133
1080,1.1556096520230927
1081,1.1262740174125043
1082,1.204555999097673
1083,1.2131632016455978
1084,1.2167654225909905
1085,1.143069821117015
1086,1.1703349954864266
1087,1.1280175345025314
1088,1.0943178880162543
1089,1.1350583458358008
1090,1.1184161854492134
1091,1.0510800411569718
1092,1.1277278544986151
1093,1.034612669148328
1094,1.0638523006119978
1095,1.1099393053321915
1096,1.0878258924993622
1097,1.1099367788778214
1098,1.1306274481163143
1099,1.1740327234221495
1100,1.191692099163234
1101,1.1785153540399642
1102,1.2130390393026094
1103,1.2394544143330293
1104,1.1933188941177433
1105,1.1337439645387992
1106,1.1417151951605455
1107,1.1317325103420222
1108,1.0940137377565569
1109,1.101393799395511
1110,1.0522156986320053
1111,1.0644790254053063
1112,1.0448546771061433
1113,1.0891872578548691
1114,1.190438120597517
1115,1.1505415877854281
1116,1.193141573435339
1117,1.2226218546023278
1118,1.213132504918786
1119,1.1893668896596468
1120,1.249227188646872
1121,1.1591167531484934
1122,1.1329837127574074
1123,1.0771242514976873
1124,1.137781395387759
1125,1.1314212154500112
1126,1.1121590659785046
1127,1.2425115477669215
1128,1.2314608590506044
1129,1.2060009000847727
1130,1.2131449934657306
1131,1.1447868796423835
1132,1.1651415389875353
1133,1.160377801545385
1134,1.1786078405304996
1135,1.1371884281128652
1136,1.0975804289666087
1137,1.0736760404865602
1138,1.0479524641338067
1139,1.105865980698237
1140,1.172398044508475
1141,1.1645653836817806
1142,1.1493404245541843
1143,1.1365673444680675
1144,1.1406934333170293
1145,1.1456220046622232
1146,1.157901737197126
1147,1.1277304676049948
1148,1.095835524608542
1149,1.1476448395746874
1150,1.1262212240957539
1151,1.140426871617514
1152,1.1392203519324504
1153,1.1020683244394631
1154,1.1292946255258385
1155,1.1380919391136035
1156,1.1953284362532541
1157,1.1962814594362206
1158,1.1791778222790084
1159,1.1881320023169033
1160,1.137677088573161
1161,1.1055169298008567
1162,1.1293143835063864
1163,1.1178612970450998
1164,1.117857114228611
1165,1.1158827680000014
1166,1.0926219401807362
1167,1.015969997984983
1168,1.036640014407975
1169,1.073380911416158
1170,1.0268409696184315
1171,1.092645714581741
1172,1.1121462762919476
1173,1.1688033731130227
1174,1.1292796613137828
1175,1.1378250682653612
1176,1.1350892643852772
1177,1.1672931998411173
1178,1.1431545452306977
1179,1.1436177086111636
1180,1.0733032115221264
1181,1.0472103985432308
1182,1.058186307914252
1183,1.035541448982132
1184,1.0401023167273449
1185,1.0275677058021635
1186,1.058337739950362
1187,1.1106798276423278
1188,1.080860428956303
1189,1.07325327365424
1190,1.1358579120153625
1191,1.0493091022222436
1192,1.0424243404978404
1193,1.1311295762039884
1194,1.2206183590117075
1195,1.22042841572077
1196,1.1794517993924813
1197,1.1838669339023122
1198,1.1551361364378916
1199,1.2131722832022782
1200,1.175288856868465
1201,1.1883864139350024
1202,1.2101243500584904
1203,1.1745316618566566
1204,1.2068427373391923
1205,1.171985501193354
1206,1.1956751625518147
1207,1.2357612295489238
1208,1.1879994405350593
1209,1.229300914048178
1210,1.2022644270356098
1211,1.2095812379989217
1212,1.2124211126043047
1213,1.1897913377909841
1214,1.1973217658305833
1215,1.1441569408319845
1216,1.1395022229441052
1217,1.1736749230589971
1218,1.0850377578327417
1219,1.0299968927564547
1220,0.9899576436261576
1221,0.9333937117524955
1222,0.9567776860293592
1223,0.9239910069177959
1224,0.8438136072038016
1225,0.82166765158356
1226,0.8081675103232426
1227,0.843743385910083
1228,0.8029464309883277
1229,0.8503719533014236
1230,0.8699984522469434
1231,0.8891013471801142
1232,0.8603706022136193
1233,0.9426928774403672
1234,0.942881109254423
1235,0.8766471083715066
1236,0.873381736342247
1237,0.8007572824189739
1238,0.7891701941759125
1239,0.7723508493160572
1240,0.7985334259722116
1241,0.8396025112946458
1242,0.8136925701927665
1243,0.8475833430903629
1244,0.9081074464708719
1245,0.8827341938987465
1246,0.8617693211171495
1247,0.8920409568661424
1248,0.9048383881516341
1249,0.9326847636711222
1250,0.9954592520885831
1251,1.017907396206516
1252,1.0666588989053774
1253,1.0968621495205002
1254,1.1180780352745425
1255,1.1361418158014425
1256,1.189182291389389
1257,1.1459579861084304
1258,1.1024031128460148
1259,1.1296458694661335
1260,1.1267070356401994
1261,1.1317180570814291
1262,1.1630729622177762
1263,1.1924652975581123
1264,1.1785002278596968
1265,1.1638838805363545
1266,1.1660189248701778
1267,1.2075464168522347
1268,1.2195721064848501
1269,1.270556848751884
1270,1.2575360136205669
1271,1.2915972464993788
1272,1.3111989805994941
